user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,w_tox_max,w_tox_mean,w_tox_std,toxic_w_ratio,toxic_w_count,ip_tox_max,relation_blacklist_ratio,relation_blacklist_count,neighbor_tox_mean,neighbor_tox_max,toxic_neighbor_count,n_neighbors,if_score,hbos_score,lof_score
144605,-0.04847797,0.09297783,-0.020874081,0.009251785,-0.0015580396,-0.020172583,0.022358486,-0.006742022,0.0026820977,-0.016602965,1.7709244e-06,0.0036932044,0.19338697,0.04215634,-0.0022866956,0.0011406855,0.0032301552,0.0025742664,-0.03380713,0.03790147,0.0035116787,0.0,-0.0018299539,-0.013430668,0.0480217,0.06287558,0.012880447,0.19977239,0.012498908,0.040598743,0.0029027695,0.00024926174,0.03785194,-0.00014905125,-0.001131933,-0.0008840259,-0.11732826,-0.12383735,-0.02711739,-0.021500416,-0.014407522,-0.06583767,-0.0381898,0.017321128,0.009388381,-0.02582036,-0.00015601679,-0.002231658,0.058255557,-0.007231857,0.056314763,-0.0017816293,-0.00673926,-0.023896651,0.0,-0.015761124,-0.0050997473,-0.06524021,-0.029116444,-0.0182788,0.08793156,-0.04714521,0.005341679,3.4904447,0.6012706,0.06265397,0.072108544,0.015697828,0.08761213,-0.00040851222,-7.9104706e-05,0.78942215,0.11900623,0.03323789,0.02896549,0.048632007,-0.03139202,-0.0016377827
144696,0.13420707,0.09796413,-0.01811684,0.007232356,-0.0019503855,0.08743231,0.019911906,-0.29745835,-0.036211655,-0.022995323,-0.0004215713,-0.053082168,0.10863597,0.06650954,-0.034470424,0.011509987,0.0048878156,0.0011816218,-0.05693655,-0.05523789,-0.0009681126,0.0,0.0032007217,-0.022485733,0.050360087,0.06810516,-0.03276252,0.07621013,0.018650835,0.050916027,0.003032453,-0.00050459855,0.061012115,-0.00028008537,-0.0016654419,-0.00092635397,0.05452218,-0.026948623,-0.025556015,0.1464005,-0.014423643,-0.065178536,0.00043919144,-0.07374202,6.3775704e-05,-0.035176195,-0.0003147312,-0.0034262785,-0.10828065,0.019585134,-0.12197683,0.0016338421,0.056450993,-0.009222233,0.0,-0.013448674,-0.009134184,-0.02850252,-0.015797365,0.043551534,0.0032288863,-0.024049697,-0.01724455,-0.2240347,0.545075,0.22815995,0.0958306,0.029784977,-0.017998325,-0.00040780753,-0.00014626331,0.67907834,0.094823495,0.0044336277,0.039832532,0.049180448,-0.04966213,0.013507441
144704,-0.04146021,0.03483654,-0.019683745,0.009753255,-0.0011827804,0.008310069,0.01868017,-0.0066490388,0.0021933476,-0.0245236,-8.835759e-05,0.037830267,0.13745737,0.017663293,-0.0068743955,0.00827363,0.005193225,0.002039892,-0.03333599,0.0011414111,0.008174454,0.0,-0.0011537197,0.004444436,-0.24479094,-0.2871591,0.018360037,0.16059375,-0.0027566925,0.03122125,-0.007692901,-0.00076400157,-0.052551214,5.977966e-05,-0.0015075074,-0.0017704417,0.0016520835,0.0076812576,-0.004605125,-0.017298404,0.03604152,0.25127983,-0.025025042,0.02237009,0.011411436,0.05685789,-0.0011965468,-0.0034737422,0.04480711,-0.04977086,0.01547878,-0.0016787972,-0.14850485,-0.04187564,0.0,-0.047772318,0.017920638,-0.029061852,-0.1331717,-0.05339532,0.08111761,-0.03027438,0.010252105,3.649281,0.43322134,0.019906074,-0.0035527784,0.008918185,-0.011639809,-0.00047292621,-9.408462e-05,0.6374176,0.10023363,0.03632606,-0.035563592,-0.018137587,0.032101694,-0.033872906
144740,0.04928619,0.034992505,-0.011607023,0.012043557,-0.00080923724,-0.06330262,0.020009246,0.015629834,0.002011942,-0.035010546,-7.4227864e-05,-0.00650095,-0.10033465,-0.049457658,-0.0073207654,-0.02779154,-3.2205717e-05,-0.0363254,-0.030508902,-0.023590647,-0.062085748,0.0,-0.0021183013,-0.004638992,-0.20510264,-0.21479751,-0.001472535,-0.048716106,-0.03751151,-0.03390419,-0.0026994022,-0.001529427,0.006504495,0.0005062638,-0.0010231449,0.0073165903,-0.00095841545,0.0032601866,-0.017765246,-0.014683116,0.027056351,0.09128221,-0.00035443617,0.025193064,-0.088224776,-0.032353424,-0.00035239966,-0.0023770395,-0.05672675,-0.0015666126,0.0909386,-0.00045574197,-0.11448877,-0.07472469,0.0,0.009881912,-0.003198908,-0.08199614,-0.053136036,-0.13505349,0.10555816,-0.08228885,0.011801161,-0.7447654,0.1863449,0.053036917,-0.033799637,-0.011892082,-0.019703148,-0.0004943734,-0.00020661647,0.4925651,-0.27802157,-0.15408331,-0.1425578,-0.2530056,-0.035393912,-0.041511416
144748,-0.123008616,0.07079917,-0.015428391,0.009827791,-0.0013767035,0.091470525,0.023446081,-0.2886414,-0.027324023,-0.018541735,-3.950645e-06,-0.04701174,0.1339941,0.026654718,0.0038483604,0.0027122807,0.0024715238,0.0023361356,-0.040914882,-0.031416643,0.007875781,0.0,-0.0004747896,-0.022069711,0.038575184,0.050343126,-0.020354174,0.0485591,0.01114543,0.051739234,-0.00048641633,-0.0013415724,-0.009386807,0.00020742886,-0.0008765895,-0.0017376665,0.008390545,0.017368486,0.006710388,-0.015697451,0.033291146,0.27801946,-0.0047045927,0.011451054,0.007859561,-0.02319238,7.085713e-05,-0.002067599,-0.049053036,-0.0063090385,-0.24647225,-0.006528671,0.07658913,-0.007412673,0.0,-0.011494569,-0.0063625663,0.008715395,-0.020551944,-0.03288331,0.09380244,-0.025527019,-0.02534286,3.6231198,0.6617504,-0.005207034,0.012230462,0.009463002,-0.022265257,-0.0004041138,-8.9219975e-05,0.86496776,0.107580304,0.030885559,0.008566533,-0.023466496,-0.039035324,-0.061035942
144750,-0.13503337,0.05005312,-0.027257923,0.0071455734,-0.0017577896,-0.024441347,0.016675724,-0.038801026,0.0016820891,-0.016676428,-2.0761785e-05,0.022606606,0.20244357,0.05351597,-0.0012881454,0.022687558,-0.15234277,-0.049441442,0.06560989,0.0075216563,-0.044421867,0.0,-0.0022351881,-0.0060388916,-0.111603186,-0.083579965,0.013827149,0.14243516,0.008421514,0.032972436,-0.004027598,-0.022226186,-0.050100636,-0.0008702904,-0.0013339003,-0.0018589195,-0.008872234,0.007739336,-0.0032639967,-0.019270184,0.044980373,0.31920242,-0.0046753213,-0.07556829,0.010915808,0.09147186,-0.00037345316,-0.0024307559,0.046173446,-0.08181959,0.03707119,0.03450095,0.18927173,-0.029984996,0.0,-0.034225617,0.020876482,-0.040320333,-0.02339096,-0.00095467136,0.07989473,-0.056030583,0.03473653,3.529676,0.38169062,0.048950937,-0.0071781077,0.017071374,-0.012242089,-0.00047897652,-6.733637e-05,0.54030114,0.09030734,0.044852104,-0.027769698,0.097046435,0.08172915,-0.005845341
144760,-0.15594366,0.05759018,-0.021244187,0.008414743,-0.0013149731,0.040385526,0.01604014,-0.038376544,0.0027957356,-0.018175777,-1.2512646e-06,0.030873256,0.103075504,-0.010407887,0.015907632,0.0008454973,0.0038317917,0.0024549107,-0.022525122,-0.060949802,0.0092212595,0.0,-0.00071277044,-0.02319114,0.05097628,0.057903476,0.02400282,0.05120906,-0.02912212,-0.020420644,0.0024591277,0.00031452518,-0.017242853,0.0005538163,-0.0013538217,-0.0008182814,-0.047244176,-0.025069404,-0.01833852,-0.019173078,-0.016657118,-0.0714774,-0.027708154,0.017285313,0.009099674,-0.031148354,0.00022760565,-0.0022944333,0.06796198,-0.047387093,0.01732199,0.00023530988,0.053142235,0.0071955,0.0,-0.013179193,-0.0062473333,-0.0012377254,-0.07091144,-0.03582032,-0.017223936,-0.049915355,-0.0047802944,3.4546099,0.3280623,0.1258983,0.00039479617,0.008617263,-0.0142832445,-0.00035208222,-7.512397e-05,0.81957436,0.10106122,0.034606718,0.022235844,0.043566104,-0.014285075,-0.044179548
144771,0.1608653,0.14549167,-0.007981407,0.01100544,-0.00078947603,0.06778797,0.03251718,-0.03348298,0.0040349835,-0.024694515,-7.162384e-05,-0.0032404813,-0.028577931,-0.0128343655,-0.0072094738,-0.00072906475,0.009841486,0.0058504245,0.018176634,0.0754488,0.0024649906,0.0,0.00046382018,0.0075017107,-0.16479634,-0.16976817,-0.0055868775,-0.034539014,-0.013948415,-0.03389286,-0.002691754,0.0016734084,0.014718713,0.00076421537,-0.0012514724,0.00050466746,0.012975565,0.025718944,-0.02277325,-0.014037802,-0.027577873,-0.11509315,0.003536899,0.03901123,0.017618641,-0.035280798,8.758668e-05,-0.0023114986,-0.039201386,0.057440482,-0.07472219,4.3533444e-05,-0.06562299,-0.034588687,0.0,0.025886575,-0.0037049316,0.072928235,-0.034997486,0.0730578,0.08906613,-0.01912993,0.009158531,0.381744,0.2554635,0.034907017,-0.023363119,-0.007032063,0.08040208,-0.00047996585,-0.00019399535,0.678341,-0.07840654,-0.109967455,0.051285468,-0.12507093,-0.044384126,0.10044988
144796,-0.03783241,0.039953448,-0.01601583,-0.13821416,-0.0014784588,0.029036907,0.017138181,-0.0016650438,0.0030164362,0.034636676,-4.4652515e-05,0.015393902,0.1113159,-0.007844201,0.024531992,-0.01598038,0.0039319894,0.0024483928,-0.03294093,-0.09167256,0.0024355333,0.0,0.0017375065,-0.026215771,0.04625462,0.056947593,0.012087854,-0.017357262,-0.03201552,-0.035357643,0.004658281,0.00048199436,-0.024311896,0.00010269644,-0.0012360999,-0.0009302408,-0.049693994,-0.08488841,-0.029618323,-0.0185973,0.04063578,0.22881526,-0.008443466,-0.027649367,0.008493846,-0.02716987,0.00026596076,-0.0024579982,0.04495336,-0.06096538,-0.052930977,-0.0034132178,0.1136206,-0.057852093,0.0,-0.021199657,-0.00917439,-0.039679687,-0.069676444,-0.021909092,0.07708624,-0.059002083,0.014634404,3.6386936,0.40571558,-0.004932669,-0.0030117105,0.009821262,-0.013755725,-0.00036565404,-9.638957e-05,0.76629055,0.0894766,0.015955953,0.0020340513,-0.10728081,-0.007235675,-0.003504187
144872,-0.019502793,0.21019636,-0.019928638,0.0124711245,-0.0011019359,0.015500724,0.0428186,0.062621675,0.004698763,-0.034385636,-7.739173e-05,0.013058026,-0.015398686,-9.844962e-05,-0.0013243237,0.0047867186,0.027081043,0.005978414,0.40816095,0.31577018,0.10231714,0.0,0.0024328316,-0.028312057,0.07892203,0.12484587,-0.0043245074,-0.0086789625,0.001398586,-0.008896881,0.008107542,0.008525159,-0.0014253056,0.00085271796,-0.0009928979,0.0013777461,-0.014015493,-0.007575202,-0.020118466,-0.0126636615,0.18421763,0.9956025,0.015683085,0.036830995,-0.006685011,-0.055722278,-6.5757034e-05,-0.0019961006,-0.029794281,0.081290506,-0.5656933,-0.024675215,-0.05970559,0.018286461,0.0,0.010213728,-0.0030061489,0.05228951,-0.046150625,0.11832828,0.17187952,0.005320519,0.0123157045,0.043657687,-0.20277667,0.11189348,-0.016027518,-0.008793665,-0.023264788,-0.00034449773,-0.00013324019,-0.3250344,0.064837284,0.08265873,0.18519755,0.18777724,-0.0805703,0.00750388
144884,-0.025916567,-0.007824875,-0.02301126,0.009387714,-0.0011251125,-0.026211027,0.018336393,0.032858428,0.002531142,0.054883376,-8.711271e-05,0.041186355,0.14339031,0.028588505,0.021094061,0.011274557,0.005654003,0.0020332746,-0.02722782,0.016552009,0.017609514,0.0,-0.0009937533,0.006885228,-0.13248295,-0.2865719,0.008469998,0.14662486,-0.007981166,0.021565184,-0.008208143,0.00023676423,-0.040922977,-9.235331e-05,-0.0010570642,-0.0017704417,0.006413725,0.009285209,0.00110462,-0.016248837,0.03461742,0.25135812,-0.027380647,0.020355286,0.009940971,-0.029980456,-0.00073088333,-0.0028679362,0.042389084,-0.051328048,0.022846702,-0.0055835885,-0.14784925,-0.034927387,0.0,-0.042470675,0.0066935383,-0.042138286,-0.13508108,-0.045190234,-0.08337032,-0.02550325,0.0018013904,3.5989263,0.36125508,0.045604933,-0.0066393786,0.009401053,0.06792589,-0.000501761,-9.386906e-05,0.7990288,0.09650327,0.01796242,0.011228649,0.030974088,-0.017186744,-0.06235171
144923,-0.014606696,0.040662125,-0.014595693,0.011441313,-0.0012498192,-0.067415975,0.020345878,-0.2535466,-0.027857026,-0.021328764,-5.271606e-06,0.024952032,0.13308035,0.019793537,0.008986077,-0.0027456316,0.0039119795,0.0018854941,-0.03714243,0.010683681,0.0017508562,0.0,0.00090860383,-0.018196661,0.039187692,0.048483446,0.0012350729,0.11866619,0.00017953929,0.01873129,0.0014075094,-0.0022532332,0.045207042,0.00013306362,-0.0009851083,-0.0017376665,0.0020976283,0.010499775,0.004871688,-0.018480912,0.044624574,0.2920956,-0.017736789,-0.058129795,0.009003127,-0.020532396,-3.0407908e-05,-0.0021712885,0.055163432,-0.026478816,0.035260893,-0.0023713594,-0.070299864,-0.042617194,0.0,-0.023339432,-0.006385708,-0.0071289674,0.009913425,0.022598246,0.043427605,-0.03990278,-0.005085641,3.4463942,0.72218496,0.4121073,0.09619862,0.012901805,-0.01671594,-0.00038681284,-8.523924e-05,0.8997549,0.10628989,0.023624947,0.012611701,-0.016433118,-0.029029936,-0.07108569
144938,-0.12165038,-0.014100859,0.12079697,0.008339251,-0.0017238796,-0.036001097,-0.10455366,0.012067121,0.0025710613,0.02804345,-0.002338099,0.02265843,0.12614042,0.016939178,0.036775853,-0.015030231,0.003843292,0.0019557725,-0.027830418,0.0041101463,0.01237946,0.0,-0.0016982127,-0.022135938,0.048855413,0.05451007,0.01565604,0.13709912,0.012228913,0.018199056,0.0052659023,0.0014308417,0.05924751,0.00020403434,-0.00067814696,-0.0008840259,0.004344802,-0.044084165,-0.00085080735,0.10625862,-0.013494285,-0.060210064,-0.0012161857,0.015642742,0.008352759,-0.025840199,-0.00024244835,-0.0021525947,0.044900768,0.018032774,-0.12693071,-0.004554595,0.08536895,-0.016072499,0.0,-0.0012445912,-0.0058455463,0.009642351,-0.017596498,-0.0113659715,-0.10525668,-0.03867925,-0.010973473,3.3609235,0.714785,0.45086616,0.09598112,0.016098674,0.107493505,-0.00030617783,-7.8718505e-05,0.9315167,0.10685798,0.04945388,0.034510754,0.04415502,-0.010093889,-0.048693836
145008,-0.02418042,0.010270512,-0.020881012,-0.14170568,-0.0015286653,0.06751099,-0.09696699,-0.29424936,-0.02915725,-0.024254411,-1.932036e-06,0.040983796,0.20335,0.048487432,-0.004462013,0.005956096,0.0041461834,0.0022805664,-0.032496702,0.09302485,0.013110897,0.0,-0.00037025518,-0.01557411,0.031916402,0.044079825,0.015461608,0.15666509,0.022902923,0.03219803,5.414972e-05,-0.0023118856,-0.025155678,-0.00018196904,-0.0010372268,-0.0017704417,0.008590382,0.016627442,0.011082338,-0.013885367,0.050866704,0.31293446,-0.03897563,0.018545039,0.009032792,-0.032443512,-0.00031544006,-0.0022321742,0.04435199,-0.009597237,0.04755205,-0.0039080926,-0.09388513,-0.013216006,0.0,-0.02268213,-0.005386905,-0.009283125,-0.028207444,-0.042345308,-0.0051585655,-0.023729408,-0.00062052696,3.3648572,0.32209423,0.07197918,-0.008750173,0.0073579215,-0.019111983,-0.00046191431,-8.9219975e-05,0.81392044,0.08055379,0.018089024,0.013120209,0.08190246,-0.014276329,-0.03634046
145011,-0.14067712,0.007807442,0.11503378,0.00941049,-0.0014344626,-0.0023191127,0.02106741,0.007067521,0.0024478533,-0.018920839,-0.002282778,-0.036156356,-0.024345161,0.015828112,-0.020726616,-0.004118862,0.0051768054,0.0007947019,-0.02141573,-0.08072006,0.02241021,0.0,0.0022086592,-0.016792322,0.057021897,0.06197366,-0.014263783,-0.042924784,0.0007569874,-0.0018803439,0.0023096653,0.0002880568,0.057453465,0.00040528685,-0.00087663054,-0.0013374209,-0.0470646,-0.02413063,-0.0073376256,0.13596396,-0.011114969,-0.05337014,-0.0022896132,-0.094158836,0.009681492,-0.026080957,-5.6854587e-05,-0.0024242993,-0.053250127,0.0020396058,0.065516405,-0.00083078654,0.06357224,-0.016237646,0.0,-0.011139522,-0.005416506,0.029063974,-0.00018168453,-0.0150683625,-0.17474987,-0.056823798,-0.017325036,3.4056485,0.70911366,0.5590874,0.0821361,0.015719615,-0.016238203,-0.0002958278,-9.382422e-05,0.8755969,0.092104,0.03284325,0.022799952,-0.09986584,-0.047717717,-0.06675702
145025,-0.0733786,0.009756362,-0.037049152,0.011454296,-0.00076658605,-0.03518115,0.029726448,0.04416053,0.0031597018,-0.03622214,-7.971295e-05,-0.0068184556,-0.016372703,-0.005982551,-0.008001244,0.0035927214,0.010879132,0.0038374476,-0.020697238,0.11601301,0.029719587,0.0,0.0013186097,0.012964089,0.11426175,0.12098849,-0.008189881,-0.027175117,-0.020600798,-0.03276683,0.0015664302,0.0012284634,0.039160997,0.0007211951,-0.0010915237,0.0006552415,0.03447119,0.020929525,-0.012195207,-0.012797572,-0.012013107,-0.043921664,0.09737816,0.009110689,0.020638086,-0.026570484,-5.358144e-05,-0.0022789896,-0.036635984,0.006796792,0.044454075,0.0009622638,-0.08038688,-0.015155852,0.0,0.022530407,-0.0031075045,-0.022360211,0.04540067,-0.04357395,-0.14682977,0.03221229,-0.01278604,1.5706537,0.472545,0.625799,-0.012649337,-0.0054787123,0.052783396,-0.00038730155,-0.00020578271,1.3175712,0.120097645,0.043712545,-0.004767302,-0.03050641,-0.18854499,-0.017101226
145033,-0.068531804,0.05176388,-0.018444566,0.010120095,-0.0012487121,0.10845072,0.019513026,-0.04988607,0.0020353484,-0.021969512,-6.378632e-06,-0.060902067,0.10122551,0.0176011,-0.021223007,-0.0037533366,0.005595719,0.002171964,-0.018816683,0.025777033,0.02102003,0.0,0.002959744,-0.011358285,0.05386874,0.061405987,-0.015845235,0.07025216,0.0034438677,0.043481905,-0.006083611,-0.0031361845,0.046630584,0.00025962485,-0.0008519212,-0.0017149376,0.0069236746,0.013890729,0.005329984,-0.014951393,0.024619276,0.20566744,-0.005337509,-0.08283863,0.014951213,-0.022707604,-0.00010982335,-0.0021221666,-0.040396925,0.008561822,0.062041152,-0.003412784,0.07381678,-0.017118344,0.0,-0.014871327,-0.0046579405,0.021565598,-0.0012786975,-0.033813518,-0.21447125,-0.052910496,-0.025337853,3.4370484,0.7038249,0.4250184,0.09786578,0.013241843,-0.024424244,-0.00033900552,-8.9219975e-05,0.91294754,0.09544102,0.02568951,0.0064183585,-0.15638386,0.06922003,0.0052202893
145049,-0.18355599,0.112240836,-0.0049709454,0.012696911,-0.0007417338,-0.09880746,0.021844527,0.013894222,0.0026132138,-0.04465512,-7.940168e-05,-0.002004871,-0.04548521,-0.022328654,-0.0018223161,-0.001488629,0.009281396,0.0041879173,-0.07674328,0.075583644,-0.062357318,0.0,-0.0015401007,0.009387627,0.112360045,0.111580774,-0.005578997,-0.033356432,-0.014549257,-0.026522424,-0.00046231033,0.0013851533,0.03600861,0.00083464314,-0.0009907774,0.00074034533,0.018961623,0.002111085,-0.0027384483,-0.021415876,0.056434426,0.017146684,0.0033951604,0.020626163,-0.011754297,-0.020919727,7.207831e-05,-0.002141394,-0.037104044,0.015604747,0.05812872,-0.0034440397,-0.061263263,-0.015174044,0.0,0.024565289,-0.003163765,-0.030029634,-0.05982668,0.045271173,-0.060901,-0.054395024,0.0077128876,1.5693972,0.3488787,0.56898236,-0.017640395,-0.009049633,-0.021844469,-0.00034137338,-0.00015664115,1.1833286,0.10944539,0.014956074,-0.010465596,-0.20162484,-0.0518001,-0.042618744
145102,-0.084197916,0.05824125,-0.014767019,0.008758721,-0.0018665803,-0.025120892,0.012671673,0.077901326,0.0019834486,-0.04875274,-0.0002594081,-0.043680057,0.14733274,0.17531937,-0.011465971,0.03408121,0.008063659,-0.003711119,0.19556217,0.019218758,-0.05423031,0.0,0.00040570146,0.006204433,-0.22670569,-0.25978905,-0.015600484,-0.051234476,-0.08226132,-0.0886276,-0.003987277,-6.3526895e-05,0.0060360497,-0.00081173854,-0.0017078265,0.0012279059,-0.046846762,-0.01850017,-0.0018644576,-0.012901847,0.036850188,0.34945142,0.008448577,0.044537567,0.008206648,0.12088679,-0.00039300695,-0.0025772164,-0.0041635507,0.053532485,0.00026996795,0.038284566,0.27336276,-0.017617775,0.0,-0.005607523,-0.009086084,-0.027651321,-0.03625791,-0.08547243,0.07675597,-0.082335904,-0.0063002184,0.37420547,0.2231407,0.13590789,0.00075683784,-0.0006730051,-0.012180907,-0.0004593971,-0.00019660057,0.69354665,-0.13387962,-0.071610734,-0.054029625,0.14798117,0.10643623,0.016932098
145115,-0.008224224,0.015482859,-0.020206317,0.00913678,-0.0013488095,0.11152087,0.016137188,0.052840054,0.002307375,-0.019458326,-3.950645e-06,-0.058237262,0.1132931,0.0278735,0.004109139,-0.0009843558,0.004923517,0.0030519208,-0.03111249,-0.022978973,0.015184555,0.0,0.0004788529,-0.0131828645,0.045778062,0.054131296,-0.017583627,0.05691918,0.017746564,0.028688515,-0.003225624,-0.0013949879,0.032040205,0.00019645655,-0.0009902293,-0.0011957982,0.014922499,0.011753706,0.0013558858,-0.011041584,0.036299784,0.2507104,-0.007909471,0.014839573,0.010317429,-0.026334366,0.00022312053,-0.0020788999,-0.001988528,0.009038469,0.043928772,-0.0020379482,0.09863685,-0.0011609232,0.0,-0.017142758,-0.0046673133,0.033010427,0.0032134843,-0.029631704,0.056582846,-0.043658122,-0.023552703,3.524184,0.62271917,0.024258262,0.06421619,0.011875798,-0.023205789,-0.00035684858,-8.8249e-05,0.81170833,0.10977154,0.030826254,0.014990927,-0.19123648,-0.36092442,-0.040442195
145136,-0.036613178,0.12134816,-0.02335481,0.010060336,-0.0021908283,-0.080659315,0.033151615,0.005510881,0.004985947,-0.024487961,9.776162e-06,0.015258694,-0.0815446,0.035944324,0.0033310126,0.0046044,0.024238812,0.007815214,0.21284544,0.2891982,0.113785334,0.0,0.0058282497,-0.015414613,0.09658802,0.1371622,-0.005766511,-0.0021980475,0.005291826,-0.014053334,0.0074430206,0.009059136,0.028166693,0.00075869745,-0.0010613817,0.0006122562,-0.0033733984,-0.00035750508,0.0003765974,-0.019481165,0.16877027,0.9533747,-0.014340997,0.044978205,0.0046825605,0.23844379,0.00028281944,-0.0021227845,-0.02743377,0.04067803,0.17328711,0.09099702,0.2238062,0.020778177,0.0,0.016532693,-0.0061369073,0.0592901,-0.06857126,-0.13124862,0.3523264,0.14812604,0.004176094,0.06133255,-0.12868847,0.10799493,-0.017355688,-0.0096475165,-0.020671394,-0.0004022757,-7.853205e-05,-0.31721613,0.06658783,0.08852118,0.1836812,-0.04953133,-0.015589582,0.01736845
145141,0.028227035,0.021074865,-0.0316976,0.011842179,-0.00072028214,0.029348057,0.0352453,-0.31986752,-0.04337289,-0.04134788,-7.814622e-05,-0.008810991,-0.02252657,-0.0064626383,-0.008354864,0.0069918195,0.009250462,0.003485076,-0.025891589,0.10298207,0.026345437,0.0,0.0011124564,0.015259044,0.115524486,0.12170376,-0.0076471646,-0.025954599,-0.021498092,-0.029493455,0.00097077346,-0.0015537178,0.040419016,0.00065029826,-0.001169259,0.0006552415,0.031156158,0.02265325,-0.01261111,-0.020607268,-0.012561126,-0.053807363,0.099044316,0.014134083,0.018979998,-0.025238803,-0.00038344157,-0.002262049,-0.044045582,0.0052689025,0.06344703,0.0015573199,-0.07872718,-0.013176701,0.0,0.021880154,-0.0035921333,-0.033842105,0.033576585,-0.051295437,-0.17993952,0.012359859,-0.012347739,1.5930594,0.50840926,0.628914,-0.0131113175,-0.005441505,0.05506687,-0.00039148607,-0.0002067537,1.3589717,0.12766331,0.035345566,-0.0067445436,-0.19497491,-0.09760282,-0.100383006
145222,-0.17470115,0.0071393913,-0.023588091,0.010859766,-0.0006863437,-0.038872983,0.028485818,0.025221499,0.0033401747,-0.031886827,-0.0005993351,-0.016089879,-0.0893052,-0.11338886,-0.010691166,-0.03748871,0.005725519,0.00053799816,-0.03690699,0.029246628,0.022550354,0.0,-0.0006115071,-0.018496376,-0.26292852,-0.300415,-0.030114511,0.08513644,0.045977987,0.07255898,-0.0029578109,-0.0041846544,0.004577525,-0.0006736426,-0.0027184377,-0.001612755,-0.008432047,1.7875707e-05,-0.006718534,-0.012946087,-0.003751012,-0.055330567,0.0147386035,0.016880887,-0.017404078,0.05851441,-0.0018451674,-0.0032710016,-0.1185852,0.0028123627,0.04943621,0.020090902,-0.0850837,-0.026300117,0.0,0.018901747,0.0018236618,0.02909217,0.08026569,-0.0097819865,0.1416344,0.0797725,-0.01984902,0.63544226,0.13064505,0.21382979,0.071409136,0.031161131,-0.017096374,-0.00096979405,-0.00021293259,0.7556462,0.08536104,-0.015177744,0.02830796,-0.101153776,-0.008421118,0.02387666
145262,-0.04929945,0.028636912,-0.022001825,0.008158333,-0.0014917277,0.10202164,0.012845059,0.06814756,0.0027072094,-0.024266608,-0.00038133943,0.03332155,0.28917637,0.12853298,0.017989261,0.02500581,0.007405653,0.0003842357,-0.027199278,0.13226882,0.022371216,0.0,-0.0009346298,-0.010086987,0.054982245,0.089667626,0.0054676803,0.20736666,0.055507507,0.061184805,0.001598319,-0.00075692625,-0.07763113,-0.0005686871,-0.0019380712,-0.0017704417,-0.004798625,0.016886398,0.014690278,-0.014341429,0.047190644,0.30958176,-0.047906373,-0.0135243805,0.003683567,-0.027103892,-0.00027390607,-0.0025350687,0.051491927,-0.20221952,0.019117283,0.009169823,0.07412883,-0.022652045,0.0,-0.0038195201,-0.011758536,-0.033400793,-0.037315097,0.027380198,0.10627511,-0.0044815307,0.039422862,0.44527566,0.4595318,0.22292851,0.07586631,0.031117184,-0.015917486,-0.00050247944,-0.00017813747,0.65817004,0.06749427,-0.033546526,-0.066001795,0.13323465,0.016065672,0.020368699
145267,-0.025044398,0.09505189,-0.025793064,0.009566357,-0.001710125,0.046281744,0.031101583,-0.0516015,0.0035711497,-0.03331784,-4.3121327e-06,0.045718588,0.20759144,0.08466473,0.0025506376,0.028058218,0.009754326,0.0020748002,-0.0683006,0.12961718,-0.00043926702,0.0,0.0006616159,0.013959716,-0.07253026,-0.11578726,0.012936686,0.22981283,0.025032746,0.086176835,-0.00817797,0.000355457,-0.0041945633,0.00017791176,-0.0011460889,-0.0013585557,-0.09192305,-0.06703945,-0.005401263,0.1728946,-0.018165193,-0.060469564,-0.034355577,0.02713406,0.010664693,0.13112262,5.7505604e-05,-0.0024277202,0.061716624,-0.04840687,-0.06965575,0.043338023,0.09564668,-0.0054676733,0.0,0.012208284,-0.014190455,-0.038411133,0.002592823,0.028259175,0.09750861,-0.03925609,0.059913047,1.6744843,0.54856694,0.056335893,-0.038835146,-0.011561122,-0.010542596,-0.00046938506,-0.00013048877,0.02483261,0.08682819,-0.03376609,0.017291978,0.101887636,0.11494799,0.0049782908
